fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,wine_type
7.734478391388984,0.24981195834656136,0.402519945027192,5.007543641527725,0.047629640374796105,37.24152323664467,123.48054154183806,0.9950564039682627,2.848279691929791,0.6708275336876973,12.958064293240383,8,white
8.145902274844474,0.32195476784118054,0.5893638587738644,5.9888944360116065,0.031187828607784525,31.68379035007192,267.3118349632564,0.997797622638303,3.1184484080910297,0.62795738764051,10.726628137612929,7,white
5.202748680554241,0.08,0.2379014975175507,2.009397210307609,0.017538401589140603,39.049728827272446,130.9494588386985,0.9919421368498674,3.0211533577851326,0.6099480787712319,8.0,7,white
6.596951293379625,0.34587855904454445,0.2927068936083154,1.257441029173458,0.027324789612555998,59.16968989496351,198.0153380616765,0.9937329977149909,3.3413762031714795,0.634819751701863,10.206552240752117,8,white
6.630281059745127,0.2430942020380235,0.13158221703854805,0.9171871857946925,0.05832542180150306,27.60300909336877,168.14504022510866,0.9939584496035482,3.1563069358409033,0.44507095165509436,10.812506201614696,8,white
6.848162911421147,0.08,0.4818217805157718,9.355666260874191,0.03934779778634442,4.543031461981563,194.9671379189316,1.0031810669868189,3.2924216903862904,0.43566703423860265,9.894331399882239,4,white
6.491379327860242,0.166802712339309,0.3214554134649571,8.982673196333778,0.04349838683436172,32.73619177609037,164.98008553440621,0.9961660522753731,3.2556028682473,0.3456902683764348,11.743677923635534,9,white
8.572807876911247,0.1735687551904629,0.32855039563436284,16.055408120367723,0.033347970842967034,23.047214748321274,124.41837263933121,0.993865285127655,3.416018558727532,0.2990794484068757,8.856918417773137,7,white
6.593613186789887,0.3433324941289251,0.28932430390365116,2.870222727325068,0.07323866956721753,37.49949533833729,120.24986771082989,0.9953758066849973,3.244886872702308,0.6518333351585267,11.300506071283255,5,white
6.406718193491886,0.30651036583092883,0.31993766914393157,5.2439788633974045,0.013899008959528641,29.112494251469453,108.90258580423264,0.9934267695603707,3.1441130897981875,0.6582424456286202,10.83805498726801,9,white
7.647581611695363,0.28879609926150385,0.35843290125265165,5.253879839821996,0.020569113159858012,52.719467451733465,152.0065865299346,0.996994940442544,3.0979126896116362,0.3508305417135573,11.80643846759202,7,white
4.62977474277771,0.21039968039009174,0.40241749062552523,5.163107308307484,0.05814041543474483,24.86488105144779,183.35671093532665,0.9945819859443903,2.9783304647562585,0.5897597499719102,9.317403154811878,7,white
6.802424799726347,0.26143600595190947,0.34228185109876214,7.7684883445793265,0.08889448346382195,37.48398494574626,139.89205434189566,0.9939706280319729,3.2340974980251778,0.448175623458793,12.556947059460848,9,white
6.589140278800538,0.20885675424510242,0.28374230326967576,9.122791903272889,0.04329288796748859,30.30925401037577,161.62597499334527,0.9942716025035763,3.1003979581671532,0.40578584225964354,9.804107432838546,8,white
6.592601853008452,0.35637501756521295,0.03337685737636936,1.5334157735098488,0.031070836266993786,55.59267955380808,166.48195093304892,0.9911003466392485,3.1589860738523448,0.3781287275920453,9.942433621613326,6,white
5.215443757950715,0.36143024600877977,0.17758578173112363,1.2898571656990576,0.009,26.09522216132074,124.50620776256125,0.9928850179368056,3.370552785524697,0.44905750893678836,9.78170928778027,5,white
7.432501542351669,0.2172244998369964,0.39476493514657796,1.0498756771654203,0.04610076816848771,43.17433561666449,103.71687697816375,0.9956989198893886,3.2105607442125765,0.42205699536518165,11.7088855777369,8,white
7.9586671566379135,0.32879557107837515,0.26469992002441256,12.838904980158814,0.059785616326625685,21.554127056893115,191.49910207738662,0.989079102977415,3.2557715498324997,0.3511476909050368,11.466806146023192,9,white
6.233967148574829,0.37033212351417244,0.2858230556861691,5.106333789556065,0.06291120069021888,31.650918296599123,170.04877746276463,0.9930600365441323,2.936252996842132,0.6361972766562205,10.312207131906135,8,white
7.95616180461098,0.33282326267778045,0.2268315677065419,1.05587631669083,0.07358652352753842,51.35491297840906,183.7814138138133,0.9925187993223348,3.0381788010981308,0.5841340643019648,10.978583731865289,7,white
6.499937935638471,0.3728972903132835,0.2585805212031947,3.363038363742901,0.0401143116898029,2.0,172.7129255116264,0.989734986792251,3.0399969133332894,0.6033388713581304,9.86368854717022,9,white
7.133959869223906,0.37856266799643806,0.2303332422710056,8.135575518316283,0.04273473595908527,31.556254937239117,107.83057174214099,1.001296188199927,3.2288556276461735,0.5193238693847635,11.36402754440031,8,white
7.4522460865748625,0.4257678459350961,0.39259553134986225,1.6085308980426682,0.046851605412485585,24.64734962677053,120.20764404487008,0.9973251301682368,3.2269043136675695,0.4320123049783253,10.467523343682382,6,white
4.936716173078322,0.5932327571187226,0.3567637404042999,11.852068395796541,0.04412232545276582,36.274989130669425,258.13363161356256,0.9934732969954864,3.0253826927487046,0.5227194998418004,11.792864988648013,8,white
7.232452855856907,0.2615429381973865,0.27798600374218174,3.21327259838283,0.022262761231523945,25.02346894845083,180.74613420243577,0.9953170094794148,3.049126279323485,0.6573437684225973,10.468431537246328,6,white
7.396589845564387,0.22916947899533047,0.22277102672142662,9.832390393963022,0.05216174228725098,29.935318033100877,218.6187187960797,0.9912708160598305,3.1898979247723576,0.7004907920945638,8.8932170914516,7,white
7.0779842153482235,0.21048240777389207,0.3339323341467886,9.99929895702736,0.020411569338398886,42.448777214721645,64.47093116930259,0.9940851341223192,3.2991475477659744,0.3103422805508673,11.69957648574731,6,white
8.119648813294202,0.22337445645046233,0.24679804994957638,3.627750876553581,0.009,47.35309529252111,239.7751469446681,0.9958205579408527,3.1114307031868957,0.4245550905021062,12.634551382914443,5,white
6.245567638953268,0.3479527949974107,0.5343970351445897,2.1797175741444494,0.009,43.59519957652308,110.05463148962792,0.9938942040284814,3.0772417320981265,0.37040487004927547,9.789579627589344,9,white
6.8658536853158845,0.40507843129187626,0.2750536349456792,2.038486062557071,0.10215119601784707,34.57363728797553,87.6805335284525,0.9886550739884015,3.3977739012509693,0.37323058827210304,10.168660976550326,10,white
7.916229018243725,0.18997649106068387,0.13681658834118954,14.716302577479238,0.03420679174257993,15.937954142947078,172.77979170186902,0.9888225644682833,3.1574544649070946,0.6455714838562124,11.374309151656245,8,white
7.288266045198759,0.35512108021507616,0.2522887570828155,21.154387176363002,0.03727312685943242,53.82396699126586,180.4031243376134,0.9943013292192824,3.240538744171086,0.45298949385686416,10.594546765908898,8,white
5.537953271262319,0.22216831588841152,0.38596705603845044,14.347626228425666,0.040618494055832524,55.069017074057584,125.39296987542228,0.9985566829044492,2.9958140488500327,0.4782034506674374,11.780923515651258,8,white
8.329437202405805,0.08,0.5933896989386487,1.6817783026898723,0.021937841879727377,19.687383787616987,116.12253184438454,0.9956233761524674,3.3565549071110112,0.4479341009852632,10.336698301607127,5,white
5.319800881663609,0.38273386374147034,0.41491580645206516,8.457693762866844,0.03213906374433453,37.054281688945814,114.30451363619756,0.9935230945056321,3.2391581760748154,0.6378944678439397,11.586940210968498,7,white
6.312238648757319,0.22542426737057208,0.3019963803744047,19.832691681960814,0.07573465325017531,39.14497703065027,99.45758047173786,0.9942081513346492,3.3411115338046176,0.586795245344212,10.705112510993102,8,white
7.198692462247394,0.2996093662802385,0.4933767408756117,1.7626041224524114,0.06085451576513573,36.355142930221575,129.37477662030682,0.993483800758452,3.2837990294254786,0.47078521692722275,9.940750937868843,4,white
5.127836899478485,0.3048957773077357,0.36427633357985456,10.418883914702642,0.04972157507310966,9.44805542285555,181.86874779611543,0.9973022323742481,3.140534788346483,0.5288334714017742,9.520767077457041,6,white
6.354914045727103,0.2486660759928108,0.26444763393154,1.2037642147850176,0.05776126973443515,23.807182008535477,231.5690855348367,0.9949482233455629,3.0828522646186354,0.42310885798405984,10.013902935230691,8,white
6.1219628685549505,0.2317562454112389,0.27306460971666685,11.862073616148729,0.009,26.720443995864834,152.03464558901464,0.9933382183720416,3.242777857633626,0.5897536263913923,8.680171124048307,10,white
7.3685747907093875,0.35849604161075865,0.16736905941703045,18.799712649076664,0.07274001349517843,44.511614543515805,212.45747464066235,0.9935394300329091,3.512599119877373,0.5267532848800065,10.392778939117479,7,white
5.662496306648557,0.23375028372597595,0.2666469911823327,6.3088423337923345,0.02948563658010043,55.31198882618936,172.847828133885,0.9902150618982474,3.067796950126651,0.5688242954576539,10.949466576430641,7,white
6.055143331778558,0.3338610767063275,0.24638329888326402,1.052182464127498,0.06928238823129501,40.426168165569095,101.18116392750733,0.9926774291100636,3.1958537150196134,0.4301096796440494,11.827212362698685,9,white
6.226428835435772,0.32464083552880624,0.29114157216374725,3.085034728190494,0.031782611023699656,18.64874084240928,192.0480699052008,0.9884529504152263,3.030294933490045,0.44795571298059406,10.239501877786937,8,white
7.0684118319817895,0.20359429304933985,0.5604948133876442,1.1092838427667466,0.030835255281816125,23.99007775288141,138.35670789650936,0.9945795640267852,3.0105005796477857,0.5337988910696634,11.910046366652553,7,white
6.739636223042546,0.32020946370524933,0.37836447598588835,2.2937134514370507,0.036694700143868594,8.71584324081359,147.1856444544102,0.9945795479498938,3.2542390561481853,0.5258889012293765,9.465896703997585,6,white
6.739300005075454,0.4273207874685509,0.16521589687433255,4.209736760708178,0.02277925164902286,15.024696847409533,60.890015712246424,0.9903385579846846,3.041744692755124,0.30656696618457024,8.854455390866553,7,white
7.2818011638949995,0.15583569750233467,0.29484614417111976,5.851811377782635,0.05329621211244338,48.58480447171136,143.1851749621876,1.0018905676856715,3.338453472835123,0.4347105734331778,11.028668277237225,8,white
5.284054319146344,0.4264661888053722,0.3889257833946275,10.579572471663681,0.05675390622944106,55.86215753999005,163.321217206405,0.9874245387278033,3.228192485097708,0.7458772629064196,10.916625502203404,5,white
5.521484855439967,0.08,0.16177816313703186,7.286042913628188,0.09056596613435045,47.40074390792603,79.69523585727973,0.9961246122825305,3.2805457128185593,0.4686970328116875,11.519489592944694,6,white
6.877562510561291,0.31047215080999574,0.4544200090739265,6.196919805160519,0.034587450747149306,8.390298924012694,194.97560567555004,0.9930855757643371,3.290499150319653,0.5390692777806251,12.376699183066982,7,white
7.037355616781621,0.2581406147990828,0.45722159643762617,0.9143605176373929,0.02404682091987058,11.521932982615063,44.6024362091421,0.9931282450870855,2.993552651226335,0.3629807708329842,9.719619165483879,8,white
6.8140922860066935,0.19211415597292847,0.18164372656375152,0.9784713539846558,0.05356029585041748,42.83912765417134,139.08868172659808,0.9976539258423864,3.1909319080585643,0.265356939920276,12.419710830249478,7,white
6.074150253836563,0.2824286808027495,0.37095231812523227,0.7970995555859358,0.028234148744683923,36.26116058443367,184.38043172812758,0.9925715932120136,2.7739511834942787,0.5141954300970026,12.375240671315218,9,white
7.419261771516648,0.1895043254903661,0.37780563383487775,3.077740102921483,0.050432178766125005,55.98014950295037,136.24740242509688,0.9964208162525451,3.2234134123552427,0.3391014933565142,10.168832045229994,7,white
7.079427675216681,0.4400166460805252,0.27685096354087263,14.127142726046422,0.06891590328269279,32.829285997556006,64.51560441612645,0.9935773737381488,3.280499605309861,0.35593437517850024,11.091706907649876,6,white
7.642913550166195,0.17350938110595748,0.3018468293949503,5.26806539778147,0.06312039079257178,34.333629471489225,162.68786188562507,0.9954575621674518,3.3726387280677987,0.33733810077755244,11.534369615640918,9,white
7.076256786324886,0.16161550693936524,0.24748452391768144,5.002841347089761,0.05258669806338045,10.06766069444554,202.72174259647443,0.9977398402949728,3.0998920873854114,0.2818323880949654,10.715133358401907,7,white
5.352289848766611,0.20582907928813543,0.39985629804708245,4.458284361684266,0.05022047850120399,9.933710845174424,123.77247709316467,0.9974736338467052,3.4202231443027444,0.38578416404785026,8.021452972116595,8,white
8.468187693796825,0.19591122767827518,0.41456493452717025,11.275104954932168,0.047125095256789915,52.88909576603869,190.96462976580855,0.9947254640953097,3.157141473394385,0.6129362112955425,11.055369938474113,6,white
6.5741887852986745,0.2365559487614924,0.15083884191650498,10.37163358827026,0.03475825842526205,29.388322409860383,150.9406598548048,0.9906283102396055,3.243595667878789,0.4692636991111348,11.564237757494702,8,white
5.1651325940542385,0.09754045641627751,0.40940901908560107,0.6596854823628087,0.03667515369023347,62.89185429869387,37.44689056453244,0.995320046094728,3.55343014517795,0.5724111874843604,11.049745867119622,8,white
7.003619118014287,0.24510851703987413,0.24698381173722855,15.808384555068361,0.04039544843750798,31.129018988473007,158.13994354249022,0.9945968946281761,3.093438943942231,0.33009281708523,11.155002623953887,8,white
7.534294034148518,0.3238993758997478,0.4685632580641881,2.207099544304921,0.07650370325524426,43.49637372647989,105.41472783234298,0.9920441933520716,3.1357198041696424,0.572661146649311,9.517685206105861,5,white
6.304808820045974,0.2880210368940152,0.35430783648085923,0.8835159720988341,0.032605535536165936,43.60242081225003,102.77639658311554,0.9966065442235449,3.1793010539547515,0.4787831120811382,11.655219510524905,8,white
7.565059962453359,0.5179025180958841,0.4016029023016331,5.6752620773704985,0.042677398050580136,42.13763759695138,50.26503403728715,0.998115822375451,3.2097536485898424,0.5494992702488487,10.795187915514871,7,white
6.398525422033385,0.34034840042926723,0.27111821865954605,3.0081364469404686,0.042675003205865265,39.247282267556166,112.19238097519262,0.9953870990027389,3.0544599564300743,0.2823728933494827,10.803834190788951,5,white
6.530170376167633,0.31009616271682705,0.4661219018796713,4.595769533801079,0.05207011553234,22.023699731090723,146.4028777878833,0.9962431674561834,2.8611751962178062,0.6071753957026538,12.519691380887055,10,white
